SalesOrderID;OrderDate;DueDate;ShipDate;SalesOrderNumber;AccountNumber;CustomerID;TerritoryID;Subtotal;TaxAmt;Freight;TotalDue;Comment
18159;2023-03-31 10:18:30;2023-04-11 00:50:12;2020-09-07 11:35:24;SO67736;51-7602-22642;25388;3;1054,07;369,01;57,06;7223,95;Comment 2468
40555;2021-10-15 08:51:40;2020-08-08 02:12:14;2021-03-22 07:40:42;SO11165;30-1489-79011;84336;25;417,87;180,64;15,45;7038,33;Comment 2469
59046;2022-05-25 05:52:58;2021-05-22 02:46:07;2020-01-22 06:24:08;SO33313;49-7039-68376;85141;34;9333,92;55,15;151,41;6719,37;Comment 2470
20817;2022-09-24 08:26:31;2021-11-18 20:36:29;2021-05-29 12:52:59;SO55052;92-2389-56247;50970;22;8313,12;384,86;699,15;5564,23;Comment 2471
64112;2020-08-11 12:12:47;2022-03-12 18:08:01;2022-12-14 04:00:46;SO16871;97-9859-86247;35426;46;7629,92;290,95;89,37;17271,11;Comment 2472
27707;2023-10-04 04:27:55;2023-03-14 08:26:31;2022-01-02 20:54:17;SO94166;61-5244-70735;39633;20;4334,32;215,08;81,45;15425,04;Comment 2473
42255;2021-03-19 13:24:15;2022-12-31 18:54:38;2022-05-24 10:38:49;SO67848;23-8779-93758;76667;15;9307,7;269,65;662,13;18452,93;Comment 2474
64026;2022-01-17 08:35:23;2021-07-31 08:37:37;2021-03-13 21:59:15;SO84769;40-5683-25279;59969;20;3301,06;217,67;733,94;4985,87;Comment 2475
93794;2021-04-19 00:32:43;2021-03-19 05:18:09;2022-06-15 20:28:30;SO27551;33-1973-80101;78529;4;7688,19;140,35;140,85;14561,54;Comment 2476
82778;2022-04-26 09:40:38;2022-12-30 10:47:09;2022-02-01 22:50:39;SO37544;85-4116-52037;96654;13;9706,97;464,36;908,5;9233,59;Comment 2477
53531;2020-02-13 01:37:14;2022-08-09 03:03:52;2021-06-09 07:47:54;SO60466;96-7105-64379;97446;35;3707,47;25,7;482,63;14156,34;Comment 2478
13065;2021-06-17 00:38:05;2022-11-08 06:14:50;2020-10-09 15:13:43;SO31974;84-7460-34357;30262;45;2424,85;195,83;616,62;16133,16;Comment 2479
74303;2020-03-16 11:55:03;2022-02-11 07:32:13;2023-09-30 00:46:35;SO34851;57-9057-83653;74219;28;3770,5;411,67;34,87;15876,18;Comment 2480
61175;2020-10-04 01:48:09;2021-04-07 03:01:12;2020-11-17 19:39:46;SO24581;40-5683-25279;46233;15;9614,41;355,84;73,29;3045,6;Comment 2481
74408;2023-09-30 07:04:35;2022-12-30 17:56:42;2021-07-20 03:52:55;SO59598;81-3143-56523;40333;1;2722,33;331,78;281,98;2185,09;Comment 2482
60623;2020-05-30 05:55:44;2020-09-16 23:34:59;2023-08-24 15:45:01;SO10352;30-1489-79011;68265;14;7001,3;340,25;731,6;17615,3;Comment 2483
83731;2021-12-31 02:57:36;2023-08-30 15:10:58;2020-10-21 13:26:11;SO27560;22-4444-25264;81431;47;5516,24;80,84;146,32;11914,37;Comment 2484
97814;2020-09-19 17:32:58;2022-12-07 18:00:22;2023-09-24 15:49:01;SO86410;75-7092-97988;14929;30;2768,11;129,31;813,36;15861,23;Comment 2485
91315;2021-05-31 21:42:04;2023-01-22 21:51:44;2021-10-30 01:09:14;SO32349;69-1886-36823;66663;44;6988,63;196,62;609,01;11941,15;Comment 2486
98307;2021-11-10 16:28:56;2023-06-08 12:25:29;2020-03-09 03:50:19;SO34124;78-5514-83427;36046;36;8254,1;36;478,07;13141,37;Comment 2487
54532;2020-04-24 10:50:24;2021-05-17 00:42:07;2022-11-24 19:16:36;SO20743;75-3751-62094;88290;10;6460,63;48,82;599,31;3758,95;Comment 2488
31895;2023-01-11 03:33:28;2021-09-21 16:27:54;2020-07-28 11:08:42;SO39252;66-4277-92738;32310;39;1583,59;96,59;476,87;11228,53;Comment 2489
56959;2020-07-26 18:03:09;2021-04-08 16:57:21;2022-06-10 16:17:37;SO94331;60-7449-26711;29480;35;4710,41;474,03;474,36;19523,21;Comment 2490
32597;2021-06-26 13:07:13;2022-05-27 13:14:39;2020-07-23 10:07:53;SO17035;24-7081-87522;71749;7;3661,69;163,37;900,29;10439,91;Comment 2491
73768;2020-04-30 20:06:18;2023-12-21 10:32:52;2020-02-05 07:35:12;SO85032;22-4444-25264;42776;11;7118,56;403,21;234,86;1535,32;Comment 2492
16822;2022-08-20 15:40:24;2022-08-27 20:37:19;2023-02-22 01:13:24;SO59992;44-6968-96958;40143;24;1840,69;482,8;489,64;16337,01;Comment 2493
96366;2023-07-08 18:18:53;2022-07-09 22:11:22;2021-06-10 15:18:59;SO64224;73-8844-80299;82102;31;1273,09;495,1;623,92;13236,04;Comment 2494
61991;2023-07-14 21:26:36;2021-01-11 06:51:07;2021-06-11 22:15:50;SO16190;92-2389-56247;79756;8;3437,53;252,87;516,5;5260,48;Comment 2495
90335;2023-09-16 18:21:48;2022-04-17 23:40:00;2020-08-17 10:29:36;SO49872;51-7602-22642;62815;35;726,93;306,16;541,33;17603,53;Comment 2496
84817;2021-05-09 17:06:02;2023-09-11 11:48:27;2023-06-06 15:00:28;SO56014;30-1489-79011;21543;16;5809,21;417,58;401,85;6120,42;Comment 2497
15986;2023-01-22 06:00:57;2021-02-26 07:43:20;2022-10-13 21:54:56;SO24978;73-8844-80299;27295;17;4332,71;65,8;995,33;2926,33;Comment 2498
33186;2021-08-12 04:14:29;2021-07-21 06:11:41;2020-07-13 06:58:27;SO34795;24-7081-87522;36293;40;1463,78;215,8;651,43;17126,65;Comment 2499
39836;2023-02-24 05:41:20;2021-11-21 20:31:25;2022-06-24 10:24:12;SO78190;83-7954-63932;42545;20;9690,76;313,5;115,29;17287,23;Comment 2500
84413;2022-01-25 07:13:38;2023-01-30 12:50:47;2023-08-08 08:27:08;SO47639;69-8859-80035;55673;2;9497,84;34,09;70,69;14686,04;Comment 2501
87357;2022-06-09 19:15:15;2021-03-04 16:10:57;2021-02-20 12:40:30;SO90918;74-3185-84739;43864;21;8330,65;104,14;908,44;15804,72;Comment 2502
59700;2020-10-12 03:19:19;2023-09-02 22:37:26;2020-01-05 20:10:56;SO72606;16-3417-49054;46723;19;7170,35;356,71;903,75;1835,89;Comment 2503
66031;2021-08-21 16:59:16;2020-07-10 19:33:24;2023-09-05 11:11:43;SO90148;63-4608-21366;50904;6;3227,78;489,87;318,96;4121,91;Comment 2504
27155;2022-06-20 00:55:12;2023-11-23 19:39:02;2021-09-13 10:18:57;SO54015;98-8354-24626;36436;32;2291;484,73;60,85;14084,04;Comment 2505
79795;2020-08-09 17:52:39;2023-03-18 01:39:39;2020-07-06 14:45:58;SO44136;84-8862-18518;11468;20;6831,47;66,79;522,36;6634,45;Comment 2506
82367;2022-08-20 11:15:56;2020-09-07 17:42:42;2023-03-03 12:48:52;SO87666;83-7954-63932;10700;27;3294,1;135,53;743,71;1072,38;Comment 2507
62812;2023-06-20 07:38:31;2021-07-03 18:05:33;2020-11-25 13:04:45;SO90216;72-3440-90827;44895;25;7360,16;305,4;211,51;12069,59;Comment 2508
35702;2022-09-01 14:47:21;2021-08-12 15:21:30;2023-02-08 10:37:33;SO43255;74-3185-84739;52051;36;1915,3;153,32;886,6;655,7;Comment 2509
39620;2023-08-15 08:43:54;2022-07-17 05:12:26;2020-12-24 02:22:06;SO45852;42-3255-58813;70311;19;8708,58;169,82;886,69;768,82;Comment 2510
54365;2022-10-24 07:56:46;2020-08-04 16:58:48;2022-10-30 04:19:28;SO63600;98-8354-24626;83990;43;763,54;485,39;172,9;4236,63;Comment 2511
41194;2020-09-10 19:29:12;2021-05-08 15:38:15;2020-03-18 06:45:35;SO31876;22-4444-25264;55943;3;5726,34;190,88;106,66;4578,88;Comment 2512
30378;2021-02-17 20:46:25;2022-09-21 19:51:13;2022-06-17 04:15:59;SO59871;60-7449-26711;73044;43;7944,64;409,43;992,77;10925,15;Comment 2513
99186;2022-02-04 00:23:51;2022-11-29 09:25:42;2021-10-25 18:20:17;SO27572;63-4608-21366;18512;5;4999,54;468,27;603,54;348,43;Comment 2514
86105;2021-08-01 12:25:50;2023-09-16 12:32:37;2021-06-05 00:41:39;SO75413;72-3440-90827;20539;39;5495,02;100,47;895,68;17010,58;Comment 2515
94362;2020-03-11 12:01:16;2022-04-25 22:49:59;2020-09-06 08:15:30;SO81177;51-7602-22642;12911;47;7639,67;32,96;270,19;17383,15;Comment 2516
65896;2021-07-13 14:19:19;2021-06-25 15:20:08;2020-10-03 16:12:01;SO47094;98-8354-24626;32837;33;9826,84;319,69;254,55;5906,96;Comment 2517
85561;2020-05-24 13:35:03;2021-10-09 13:57:13;2022-05-01 11:34:46;SO42566;35-6579-94037;13968;40;8824,08;10,48;322,43;18983,54;Comment 2518
77570;2023-11-10 20:55:18;2022-02-02 22:52:11;2022-06-19 10:06:03;SO37342;92-2389-56247;48803;44;1844,22;91,96;505,35;5992,69;Comment 2519
48556;2020-06-23 01:19:53;2023-02-14 01:37:03;2020-05-15 17:29:56;SO69114;75-3751-62094;80756;20;2462,09;160,44;535,87;649,88;Comment 2520
81094;2022-09-24 07:28:27;2020-04-12 01:02:53;2021-12-09 07:06:19;SO37461;78-5267-32468;37102;33;879,64;14,87;358,93;15653,58;Comment 2521
85435;2020-08-27 14:41:54;2022-02-09 10:11:30;2021-03-11 04:09:32;SO76054;50-5389-75591;96299;11;4932,48;337,14;563,48;6543,62;Comment 2522
79371;2021-07-31 09:57:55;2022-07-03 17:34:38;2023-08-24 02:16:15;SO39173;69-1886-36823;83504;28;7258,71;488,64;220,28;13513,15;Comment 2523
38603;2020-01-02 06:20:32;2020-04-19 04:27:30;2020-02-20 23:40:14;SO79319;28-4123-84663;14307;23;2190,95;157,3;277,87;9490,8;Comment 2524
59412;2020-04-04 14:19:56;2022-01-10 15:41:33;2022-02-13 16:05:17;SO18874;24-7081-87522;37641;37;8191,07;457,75;960,84;2731,87;Comment 2525
49430;2022-01-22 03:10:12;2023-02-28 02:11:13;2021-11-05 06:36:28;SO49337;98-8354-24626;27043;48;3181,98;70,52;770,19;2570,71;Comment 2526
89705;2020-07-23 08:04:56;2021-12-01 14:31:46;2020-09-05 04:56:32;SO95851;98-8354-24626;80554;35;4813,41;268,51;162,39;6985,86;Comment 2527
85813;2021-11-03 14:45:21;2021-06-07 01:59:23;2023-06-19 13:51:22;SO40916;69-8859-80035;53983;34;4509,28;496,3;321,31;13572,02;Comment 2528
57468;2021-08-11 01:46:05;2020-07-17 00:13:47;2021-01-12 22:55:45;SO69948;71-9532-69420;51438;46;5349,91;408,25;581,41;19738,73;Comment 2529
61376;2020-06-23 03:36:20;2021-09-15 11:24:34;2022-04-30 03:04:27;SO62122;96-7105-64379;70419;9;8124,53;78,65;83,48;10720,46;Comment 2530
88646;2022-04-14 21:25:51;2020-03-01 13:48:55;2023-07-08 21:28:27;SO21843;74-2176-61667;73410;22;5028;106,64;419,32;7997,99;Comment 2531
50023;2021-04-27 14:43:08;2021-01-11 02:02:12;2022-05-26 15:39:15;SO62172;44-6968-96958;45249;37;5138,5;324,19;206,08;10616,15;Comment 2532
88770;2023-06-24 07:38:14;2022-01-20 03:44:36;2022-05-31 12:26:19;SO30176;51-7541-34141;29566;35;1926,96;210,57;677,59;3286,67;Comment 2533
70117;2023-10-17 12:35:35;2020-09-26 09:10:03;2021-05-05 04:26:30;SO83746;35-6579-94037;50941;17;2462,2;267,86;863,23;1941,28;Comment 2534
74066;2022-11-21 20:33:40;2022-04-11 11:19:16;2023-09-12 07:51:46;SO19892;50-5389-75591;80245;38;6896,08;288,13;882,62;18713,11;Comment 2535
47623;2023-07-02 16:46:05;2020-11-12 05:05:00;2020-01-09 13:16:13;SO57003;44-6968-96958;97355;23;5546,15;173,5;915,5;16478,31;Comment 2536
74477;2021-03-11 16:20:58;2023-12-09 19:03:19;2022-07-04 07:34:47;SO18845;96-7105-64379;75039;39;6120,65;388,68;39,66;16034,07;Comment 2537
71781;2020-12-31 09:58:14;2023-03-05 23:48:40;2023-12-27 08:54:18;SO62850;61-5244-70735;65248;36;9687,53;89,3;271,99;10066,63;Comment 2538
43864;2023-08-19 05:07:33;2022-03-12 15:20:03;2021-01-07 14:57:10;SO53080;96-7105-64379;86368;9;4651,84;122,31;328,62;6583,85;Comment 2539
76645;2020-02-11 21:59:49;2021-09-11 14:41:15;2021-12-26 21:09:32;SO20443;74-3185-84739;45063;17;664,69;90,85;47,04;19988,23;Comment 2540
27396;2020-05-19 19:17:52;2021-12-23 21:32:27;2022-09-21 12:20:30;SO80981;57-9057-83653;91533;24;6440,93;42,58;976,25;18224,95;Comment 2541
74286;2023-07-06 04:53:14;2023-03-15 08:00:17;2023-10-07 07:13:44;SO87037;84-7460-34357;33439;44;2389,24;63,13;447,68;13770,07;Comment 2542
88270;2023-02-22 06:32:52;2021-12-28 21:45:05;2022-07-20 16:28:49;SO78839;96-7105-64379;35775;49;2006,43;434,18;175,26;12404,97;Comment 2543
64262;2020-06-07 07:30:57;2020-09-01 22:03:20;2021-07-16 00:57:35;SO12747;96-7105-64379;26907;39;1045,2;160,39;300,32;18112,5;Comment 2544
14418;2022-12-01 10:22:48;2020-09-29 11:56:43;2023-12-16 19:30:14;SO68077;97-9859-86247;48384;10;7668,69;477;437,92;14758,38;Comment 2545
20786;2020-08-17 01:06:40;2023-05-31 12:36:18;2021-08-11 00:49:08;SO87892;57-9057-83653;18595;48;3863,59;25,85;57,51;13939,46;Comment 2546
23747;2023-08-06 14:43:15;2023-09-19 21:27:08;2023-06-11 10:35:27;SO31802;75-7092-97988;44216;44;8645,7;323,12;266,99;17142,82;Comment 2547
91286;2023-10-04 01:24:48;2023-04-08 11:06:02;2021-08-31 01:29:36;SO10804;48-2823-67639;81116;32;9556,71;44,39;240,31;4538,01;Comment 2548
42159;2022-10-22 06:32:07;2020-02-15 17:16:31;2022-02-19 19:46:02;SO66464;71-9532-69420;12910;50;4050,62;145,26;168,55;3402,71;Comment 2549
66252;2021-01-21 18:38:22;2023-09-21 04:49:14;2021-12-26 08:00:42;SO28561;24-7081-87522;66960;20;7717,64;114,25;150,79;13361,06;Comment 2550
52887;2023-01-17 17:06:18;2023-06-15 10:53:09;2022-08-02 01:15:29;SO22523;17-6178-77430;14761;13;4478,79;16,92;955,58;7581,24;Comment 2551
10726;2023-06-12 00:11:33;2023-11-09 10:48:16;2021-03-05 00:03:51;SO62285;24-7081-87522;16179;38;1335,72;11,53;677,88;7713,79;Comment 2552
78468;2022-10-09 14:58:17;2022-12-12 12:17:26;2021-11-30 17:42:52;SO82830;76-6173-91169;23917;15;4450,17;429,33;757,44;13271,9;Comment 2553
69154;2022-05-16 17:35:50;2020-05-15 06:18:38;2021-06-02 09:11:38;SO95050;40-2409-67736;22260;25;4720,89;38,99;934,36;507,07;Comment 2554
59668;2023-07-22 13:02:46;2021-11-24 08:57:15;2022-09-23 23:06:14;SO51334;66-4277-92738;69131;36;8999,23;472,67;381,66;17807,76;Comment 2555
30618;2023-02-05 12:05:00;2023-09-18 04:02:02;2020-12-17 20:39:24;SO88994;49-7039-68376;16827;1;3144,19;392,1;773,68;9991,5;Comment 2556
25678;2021-11-26 02:52:49;2020-03-26 02:19:32;2023-03-18 22:54:00;SO95060;74-2176-61667;55906;35;1584,34;41,17;332,12;5705,11;Comment 2557
24475;2022-05-13 05:24:26;2023-04-16 20:56:39;2021-09-29 13:07:56;SO96960;92-2389-56247;28580;17;5071,11;414,25;201,65;5689,05;Comment 2558
86122;2020-03-04 13:06:31;2023-04-14 16:39:37;2023-07-06 01:35:25;SO61391;60-7449-26711;34158;8;959,88;29,27;633,94;19640,29;Comment 2559
98506;2021-06-25 17:28:41;2023-12-08 07:49:59;2021-05-05 17:54:23;SO97569;84-8862-18518;18288;49;6613,74;409,52;849,15;14339,86;Comment 2560
66348;2023-11-07 18:25:46;2021-10-22 08:30:36;2021-05-21 10:21:38;SO53510;40-5683-25279;88312;31;6378,62;490,4;88,74;4169,67;Comment 2561
30932;2021-04-01 09:27:35;2022-04-20 14:08:07;2022-07-20 13:41:01;SO14601;71-9532-69420;98299;23;8159,93;489,5;994,78;17320,3;Comment 2562
83715;2021-04-19 04:30:30;2020-09-16 13:03:20;2023-07-09 23:19:59;SO66768;85-4116-52037;81579;48;787,76;100,64;494,32;19191,76;Comment 2563
22363;2021-01-08 16:40:42;2023-06-04 03:54:02;2023-03-09 06:46:46;SO83541;16-3417-49054;18517;35;5919,87;396,74;792,08;19107,78;Comment 2564
40304;2020-05-06 15:23:41;2021-03-29 11:55:17;2021-02-11 03:40:24;SO30957;78-5514-83427;33709;48;8908,81;237,41;673,54;19350,5;Comment 2565
42635;2023-10-23 17:39:27;2023-03-10 17:07:17;2023-11-17 18:14:54;SO49851;96-7105-64379;45208;7;2388,06;202,63;129,43;1573,91;Comment 2566
43258;2023-10-21 14:05:36;2020-11-25 19:12:27;2023-10-16 23:55:21;SO26561;66-4277-92738;89495;22;6097,01;208,06;918,96;8333,07;Comment 2567
90866;2022-03-19 00:52:40;2020-07-28 22:05:54;2020-11-12 17:34:55;SO72286;24-7081-87522;10171;18;4779,96;454;261,24;17904,73;Comment 2568
28360;2023-06-05 15:46:35;2023-03-02 21:30:10;2020-07-06 20:20:24;SO13209;28-6393-31125;10927;25;8932,95;172,7;337,25;1989,94;Comment 2569
51554;2023-03-22 02:50:58;2022-02-05 19:11:24;2023-07-15 23:58:31;SO67699;35-6579-94037;36240;31;4936,31;338,88;686,82;10944,43;Comment 2570
74453;2021-09-25 08:54:36;2021-02-25 03:58:49;2023-09-09 03:24:26;SO71896;53-9319-74957;58407;10;2137,14;212,35;176,12;15165,92;Comment 2571
19779;2020-07-29 14:01:12;2020-09-05 12:32:43;2023-05-03 02:34:49;SO52084;16-3417-49054;90549;41;7138,48;436,82;576,97;1780,25;Comment 2572
97089;2021-07-21 05:17:58;2023-12-19 08:15:46;2022-12-24 09:21:31;SO95307;22-4444-25264;15608;23;8045,47;37,24;836,11;18188,97;Comment 2573
26341;2023-01-25 22:41:45;2023-04-20 15:44:21;2023-07-25 20:31:40;SO43768;83-7954-63932;22331;26;7382,88;400,56;693,84;15884,8;Comment 2574
66151;2020-05-01 00:24:33;2020-12-30 19:28:45;2022-03-16 09:54:48;SO49650;97-9859-86247;70041;18;327,52;320,07;914,94;9816,32;Comment 2575
97008;2021-11-22 00:46:54;2022-04-09 21:57:51;2020-12-02 15:12:19;SO74047;57-9057-83653;16557;2;7345,43;140,48;817,84;18353,28;Comment 2576
32440;2021-04-28 19:08:04;2023-10-25 01:54:48;2020-07-26 19:29:56;SO74646;75-3751-62094;21516;28;8162,62;153,29;93,9;15570,16;Comment 2577
19799;2023-12-24 07:28:21;2021-07-09 07:55:19;2020-01-23 00:27:59;SO89420;73-8844-80299;70202;8;7374,48;107,8;853,35;15267,05;Comment 2578
61045;2020-01-30 12:23:57;2021-02-24 05:44:40;2023-08-09 14:34:35;SO89309;66-2881-24904;55560;33;273,55;439,35;376,07;1960,29;Comment 2579
96589;2023-05-19 03:28:24;2023-06-30 09:20:04;2020-05-20 21:26:38;SO74569;53-9319-74957;60971;8;6483,73;92,15;797,66;15464,98;Comment 2580
75571;2023-11-18 08:59:34;2023-08-04 18:53:53;2020-05-28 12:07:52;SO93326;23-8510-71623;85438;14;8995,84;239,85;545,82;2630,4;Comment 2581
48922;2020-05-26 04:53:50;2023-09-21 17:56:19;2020-09-16 11:54:46;SO11557;72-3440-90827;59569;36;4316,02;454,46;376,48;13121,48;Comment 2582
55032;2023-08-28 22:27:19;2022-05-09 07:34:29;2021-04-06 16:22:21;SO63919;16-3417-49054;37052;39;5810,94;135,53;597,1;10426,28;Comment 2583
35226;2021-11-01 01:40:55;2022-09-13 09:15:32;2021-03-09 04:50:23;SO61496;69-8859-80035;91282;9;2642,1;361,98;423,76;8945,65;Comment 2584
14218;2020-05-04 21:08:14;2022-02-27 22:11:26;2023-02-25 04:55:31;SO79114;30-1489-79011;95009;15;6425,31;33,81;197,44;7481,45;Comment 2585
70185;2020-05-31 12:28:05;2020-10-31 23:36:51;2020-10-09 08:16:09;SO17899;40-5683-25279;85804;37;5966,73;263,6;415,91;15204,91;Comment 2586
24036;2021-07-06 16:35:52;2022-09-06 12:49:34;2021-06-21 06:09:27;SO31922;42-3255-58813;14561;13;1877,28;289,58;324,52;8366,55;Comment 2587
55542;2023-09-01 19:42:29;2023-08-22 22:06:14;2020-09-13 02:30:11;SO77675;92-2389-56247;14804;21;3463,57;274,72;562,23;10617,57;Comment 2588
47627;2023-04-03 05:26:44;2020-12-02 14:24:31;2023-11-21 16:21:58;SO73149;40-2409-67736;40906;4;8228,24;50,61;161,33;10808,62;Comment 2589
85381;2020-08-10 10:34:36;2020-07-20 21:00:11;2023-11-19 19:46:59;SO91932;78-5267-32468;40794;18;1884,49;432,69;986,25;15541,22;Comment 2590
93256;2021-07-09 03:44:34;2020-09-29 13:18:08;2022-05-08 02:40:38;SO56271;81-3143-56523;44158;46;4379,2;176,61;946,59;17206,55;Comment 2591
91912;2020-04-28 19:38:45;2022-06-11 07:53:49;2022-01-22 12:48:38;SO73632;72-3440-90827;17477;2;6747,4;433,25;125,02;10008,29;Comment 2592
15570;2020-02-24 06:26:59;2023-08-18 20:55:12;2022-01-10 15:07:42;SO69298;84-8862-18518;78716;12;2514,48;346,43;255,48;12312,32;Comment 2593
23311;2020-08-06 07:36:07;2020-04-13 04:41:35;2022-11-13 20:05:16;SO71422;76-6173-91169;67511;43;6583,66;470,22;713,91;2982,67;Comment 2594
51158;2022-11-30 11:26:38;2020-06-09 06:50:17;2020-02-11 16:28:15;SO68681;96-7105-64379;56836;18;2841,53;112,91;641,99;12494,46;Comment 2595
44635;2023-11-28 05:40:50;2020-11-01 22:23:10;2023-04-22 16:50:42;SO37813;23-8779-93758;36917;18;9515,95;241,76;923,08;17077,13;Comment 2596
43575;2021-05-16 17:46:02;2022-10-31 05:10:35;2021-01-05 08:05:38;SO36526;85-4116-52037;68361;15;4357,07;143,33;466,22;3448,08;Comment 2597
26348;2023-07-22 12:10:52;2023-08-10 06:11:18;2022-02-06 22:30:54;SO41470;51-7602-22642;24500;37;2556,65;273,43;215,79;17625,8;Comment 2598
70866;2023-07-16 12:24:13;2020-12-29 14:26:19;2020-09-08 19:07:58;SO11948;92-2389-56247;50753;11;4485,1;432,52;721,36;19639,42;Comment 2599
75374;2022-10-04 16:17:07;2021-10-31 17:28:40;2020-09-27 19:17:33;SO18784;98-8354-24626;71495;8;1195,33;46,35;612,2;6947,25;Comment 2600
54873;2021-01-11 10:56:22;2022-10-22 09:32:38;2022-06-27 23:06:05;SO33062;98-8354-24626;35235;3;4734,52;176,61;497,6;10763,78;Comment 2601
99363;2022-03-28 02:31:34;2020-12-01 02:12:52;2020-08-23 05:24:46;SO69536;60-7449-26711;47792;20;2393,47;262,55;386,01;19450,3;Comment 2602
48388;2022-06-05 02:01:03;2020-09-27 09:08:48;2020-08-24 06:14:45;SO20035;49-7039-68376;82798;9;2089,99;69,45;66,45;9065,39;Comment 2603
74284;2020-02-28 11:41:11;2020-06-03 16:21:24;2020-12-23 21:01:19;SO67998;35-6579-94037;47422;41;1087,48;40,75;484,41;7181,51;Comment 2604
18175;2020-01-06 21:06:14;2023-10-18 08:34:42;2023-05-16 07:13:11;SO50810;50-5389-75591;94546;27;1553,52;314,86;204,73;4269,4;Comment 2605
62180;2023-08-17 09:49:57;2023-01-20 23:46:59;2023-01-15 20:21:04;SO79457;97-9859-86247;58044;11;1354,13;394,06;858,53;16728,78;Comment 2606
67178;2022-06-27 09:05:43;2023-12-17 12:38:52;2020-05-18 00:07:24;SO17151;23-8510-71623;58151;8;3294,52;257,95;258,34;6701,97;Comment 2607
56992;2023-08-16 20:01:54;2020-10-15 05:24:12;2023-02-27 06:23:57;SO78734;84-8862-18518;88761;27;4124,66;222,27;670,84;18624,48;Comment 2608
69132;2020-03-02 21:29:13;2020-11-11 07:40:53;2022-04-12 19:24:26;SO65555;28-4123-84663;96411;9;3199,48;52,79;535,91;15714,66;Comment 2609
81982;2023-01-07 10:49:56;2023-10-31 02:20:11;2023-01-04 09:48:49;SO98056;44-6968-96958;16222;10;6153,38;53,73;792,14;4395,19;Comment 2610
64698;2020-02-24 21:32:05;2020-07-07 21:42:59;2020-11-07 05:50:16;SO50029;69-1886-36823;18908;5;3296,58;115,15;260,96;18525,71;Comment 2611
61731;2021-09-27 04:57:48;2020-02-16 09:48:11;2023-10-08 01:28:05;SO29019;86-5535-57031;12877;11;6178,54;274,69;91,34;12513,4;Comment 2612
93347;2020-08-04 00:55:59;2020-12-15 05:20:30;2023-11-01 05:45:36;SO16781;83-7954-63932;27699;13;7304,66;287,82;412,86;6018,69;Comment 2613
64916;2021-07-26 00:49:04;2021-10-04 04:16:34;2023-01-20 18:52:24;SO85074;84-7460-34357;75361;24;3136,55;162,33;899,4;19904,05;Comment 2614
26297;2020-06-29 11:13:09;2023-03-19 22:17:01;2020-09-14 01:51:22;SO65270;23-8779-93758;18893;50;4082,92;372,14;993,31;18639,06;Comment 2615
81711;2022-10-10 13:26:50;2020-11-11 00:31:26;2021-02-25 19:17:09;SO58209;66-4277-92738;90234;5;7569,53;285,89;53,51;7088,46;Comment 2616
81089;2022-11-25 17:07:52;2021-07-31 19:55:19;2020-04-27 08:10:46;SO89298;69-1886-36823;86599;50;1329,48;208,89;634,34;9094,42;Comment 2617
24744;2022-04-01 12:35:55;2022-03-10 12:23:50;2020-09-26 14:00:41;SO87200;74-3185-84739;72782;35;4793,36;12,41;707,73;2395,97;Comment 2618
33144;2021-05-11 14:47:06;2022-08-25 20:10:58;2022-07-17 18:20:35;SO84750;74-2176-61667;49927;16;2606,63;177,27;672,23;491,77;Comment 2619
42943;2020-09-11 16:36:50;2022-01-16 03:18:41;2022-06-03 16:36:49;SO82005;23-8510-71623;41946;33;9101,62;244,81;721,98;10112,62;Comment 2620
10833;2022-12-08 07:03:09;2022-03-16 10:22:48;2020-09-14 12:31:02;SO15667;78-5514-83427;49059;50;9741,97;375,19;426,64;3284,75;Comment 2621
14438;2022-02-02 14:52:17;2022-01-02 23:53:29;2022-12-19 01:29:21;SO37390;57-9057-83653;71025;6;8890,92;87,4;259,11;9227,33;Comment 2622
16911;2021-01-29 22:08:21;2020-11-05 19:54:07;2022-04-24 19:27:58;SO25380;96-7105-64379;64469;2;2448,74;482,89;394,13;18355,19;Comment 2623
94578;2021-10-08 17:01:02;2022-12-10 18:08:58;2023-08-14 22:59:02;SO78479;66-2881-24904;18935;16;4502,29;328,44;972,98;2612,23;Comment 2624
33680;2020-11-14 10:10:27;2023-01-28 18:32:33;2023-05-16 13:09:49;SO45820;53-9319-74957;68077;3;3351,1;216,66;480,78;3283,4;Comment 2625
31244;2022-10-08 17:31:35;2022-04-28 06:34:01;2023-03-29 04:10:45;SO78775;76-6173-91169;81761;16;4328,92;465,11;340,97;14023,39;Comment 2626
96341;2023-09-19 00:20:00;2023-12-17 13:28:55;2022-09-14 07:37:36;SO82525;16-3417-49054;40603;42;8524,37;476,77;781,69;2805,85;Comment 2627
61140;2022-08-13 02:45:55;2021-01-21 05:25:19;2021-10-25 15:24:10;SO16523;42-3255-58813;50710;13;439,18;52,44;546,97;4220,1;Comment 2628
36800;2021-05-17 15:05:15;2020-02-05 15:58:21;2021-01-20 20:08:00;SO22161;50-5389-75591;62552;13;7444,55;153,3;39,14;18475,82;Comment 2629
58576;2022-11-28 22:14:35;2021-09-07 22:04:37;2022-12-30 02:26:57;SO62297;42-3255-58813;31634;6;248,7;465,26;479,48;7046,32;Comment 2630
66701;2020-02-26 07:07:29;2020-12-31 23:24:51;2020-09-04 16:04:34;SO81336;50-5389-75591;51355;48;1470,63;219,44;235,86;16612,46;Comment 2631
